               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 149,            0.028205,           0.0043009,            0.027081,             0.68787,             0.34402,             0.35724,             0.27996,            0.024583,           0.0044625,            0.049794,           0.0060838,           0.0060838,           0.0060838
                 150,            0.026318,           0.0041438,            0.028714,             0.69111,             0.35398,             0.35856,             0.28847,            0.022045,           0.0045111,            0.048912,           0.0060419,           0.0060419,           0.0060419
                 151,            0.026416,           0.0044215,            0.028829,              0.4913,             0.42993,             0.35153,             0.27068,            0.021838,           0.0047742,            0.049095,               0.006,               0.006,               0.006
                 152,            0.025286,           0.0043602,             0.02742,             0.69312,             0.35351,             0.35161,             0.27613,            0.021621,           0.0046974,            0.050217,           0.0059581,           0.0059581,           0.0059581
                 153,            0.027555,           0.0041404,            0.028946,             0.68016,             0.37077,             0.38849,              0.3033,            0.021995,           0.0045738,             0.04894,           0.0059162,           0.0059162,           0.0059162
                 154,            0.026334,           0.0044055,            0.027324,             0.61311,             0.40283,             0.37708,              0.2958,            0.021466,            0.004626,            0.050078,           0.0058744,           0.0058744,           0.0058744
                 155,            0.024602,           0.0045271,            0.025703,             0.74017,              0.3442,             0.39778,             0.31776,            0.021035,           0.0044119,            0.047345,           0.0058325,           0.0058325,           0.0058325
                 156,            0.025326,           0.0042889,            0.025739,             0.66566,             0.39805,             0.38745,              0.3098,            0.021459,           0.0043322,             0.04719,           0.0057907,           0.0057907,           0.0057907
                 157,            0.025236,           0.0043242,            0.025068,             0.50562,             0.49678,             0.39163,             0.32067,            0.021183,           0.0044029,            0.046467,           0.0057488,           0.0057488,           0.0057488
                 158,             0.02825,           0.0043042,            0.026473,             0.73121,             0.38943,             0.40376,              0.3138,            0.022578,           0.0044291,            0.046449,            0.005707,            0.005707,            0.005707
                 159,            0.024886,           0.0044818,            0.026058,             0.71504,             0.37703,             0.40062,             0.31815,             0.02218,           0.0045565,            0.046083,           0.0056653,           0.0056653,           0.0056653
                 160,            0.026453,            0.004354,            0.025704,             0.69712,             0.38483,             0.39013,             0.30369,            0.022987,           0.0044451,            0.046783,           0.0056236,           0.0056236,           0.0056236
                 161,            0.025621,           0.0043706,            0.024227,             0.67859,             0.38117,             0.39243,             0.31544,            0.021314,            0.004338,            0.047739,           0.0055819,           0.0055819,           0.0055819
                 162,            0.024956,           0.0042167,             0.02527,             0.67296,             0.38486,             0.38913,             0.31015,            0.020964,           0.0046473,            0.048566,           0.0055403,           0.0055403,           0.0055403
                 163,            0.025296,           0.0040556,            0.024221,             0.56835,             0.42293,             0.38936,             0.30154,            0.022261,           0.0045215,            0.047505,           0.0054987,           0.0054987,           0.0054987
                 164,            0.025338,           0.0042381,            0.025512,             0.70219,             0.39161,             0.42213,             0.33504,            0.022218,            0.004286,            0.046735,           0.0054571,           0.0054571,           0.0054571
                 165,            0.026791,           0.0044506,            0.024733,             0.66685,             0.39112,             0.40172,             0.31554,            0.021826,           0.0045269,            0.048751,           0.0054157,           0.0054157,           0.0054157
                 166,            0.024031,           0.0040895,            0.021725,             0.52634,             0.47673,             0.39195,             0.31662,            0.020337,           0.0042608,            0.048127,           0.0053743,           0.0053743,           0.0053743
                 167,            0.025624,            0.004135,            0.024737,             0.51804,             0.50176,             0.40297,             0.32227,            0.022671,           0.0043426,            0.045674,           0.0053329,           0.0053329,           0.0053329
                 168,            0.025789,           0.0040968,            0.024484,             0.54989,             0.43586,             0.38841,             0.30904,            0.020738,           0.0045834,            0.046988,           0.0052917,           0.0052917,           0.0052917
                 169,            0.026493,            0.004228,             0.02415,              0.5649,             0.42677,             0.40002,             0.31142,             0.02233,           0.0044531,             0.04779,           0.0052505,           0.0052505,           0.0052505
                 170,            0.024894,           0.0040372,            0.022727,             0.54819,             0.42723,             0.39926,             0.31627,            0.020127,           0.0045665,            0.046564,           0.0052094,           0.0052094,           0.0052094
                 171,            0.025564,            0.003922,            0.023458,             0.56965,             0.40785,             0.41169,             0.32917,            0.024135,           0.0043401,            0.046089,           0.0051684,           0.0051684,           0.0051684
                 172,            0.025586,           0.0041898,            0.021576,             0.53982,             0.46516,             0.39695,             0.31054,            0.021966,           0.0044073,            0.046837,           0.0051274,           0.0051274,           0.0051274
                 173,            0.024219,           0.0040331,            0.023833,             0.62693,              0.3819,             0.38342,             0.30436,            0.020963,           0.0044544,            0.047383,           0.0050866,           0.0050866,           0.0050866
                 174,            0.025406,           0.0040996,            0.023823,             0.56337,             0.39416,             0.39537,             0.31238,            0.021361,           0.0043952,            0.046235,           0.0050459,           0.0050459,           0.0050459
                 175,            0.025201,           0.0040711,            0.023903,             0.59671,             0.41591,             0.41311,             0.31988,            0.021065,           0.0043115,            0.046456,           0.0050052,           0.0050052,           0.0050052
                 176,            0.024491,           0.0041568,            0.020735,             0.59927,             0.42415,             0.41633,             0.32358,            0.020818,           0.0042986,            0.046928,           0.0049647,           0.0049647,           0.0049647
                 177,            0.025316,           0.0041046,            0.022451,             0.59982,             0.44264,             0.42109,             0.33508,            0.021224,           0.0042327,            0.046931,           0.0049243,           0.0049243,           0.0049243
                 178,            0.024019,           0.0041295,            0.020913,             0.59076,             0.43596,              0.3993,             0.32277,            0.019572,           0.0041744,            0.046231,            0.004884,            0.004884,            0.004884
                 179,            0.025372,           0.0039882,            0.022905,             0.61473,              0.4222,             0.39489,             0.31967,            0.021257,           0.0040968,            0.045705,           0.0048439,           0.0048439,           0.0048439
                 180,            0.024916,           0.0042792,            0.021636,             0.61647,             0.40454,             0.40398,             0.32891,            0.019551,           0.0039924,            0.045446,           0.0048038,           0.0048038,           0.0048038
                 181,             0.02162,           0.0039957,            0.022363,             0.56811,             0.42591,              0.4232,             0.34853,            0.019249,           0.0040079,             0.04578,           0.0047639,           0.0047639,           0.0047639
                 182,            0.024449,           0.0038204,            0.020741,             0.56846,             0.41732,             0.41273,             0.33508,            0.021187,            0.004055,            0.046148,           0.0047242,           0.0047242,           0.0047242
                 183,            0.023576,           0.0038715,            0.021145,             0.61368,             0.42146,             0.42312,             0.34994,            0.018741,           0.0039892,             0.04598,           0.0046845,           0.0046845,           0.0046845
                 184,            0.023689,            0.003916,            0.019291,             0.57135,             0.42543,             0.41121,             0.32813,            0.018619,            0.004224,            0.046961,            0.004645,            0.004645,            0.004645
                 185,            0.024613,           0.0038938,            0.020413,             0.57024,             0.43551,             0.41068,             0.33313,            0.019656,           0.0041058,            0.046252,           0.0046057,           0.0046057,           0.0046057
                 186,            0.023692,           0.0040581,             0.02161,             0.56113,             0.42587,             0.40608,              0.3292,            0.019772,           0.0040379,            0.046206,           0.0045665,           0.0045665,           0.0045665
                 187,            0.023189,           0.0039933,            0.021392,             0.61958,             0.40015,             0.42148,             0.34032,            0.019858,           0.0039222,            0.045694,           0.0045275,           0.0045275,           0.0045275
                 188,            0.024635,           0.0040885,            0.020008,             0.61152,             0.39769,              0.3994,             0.32721,            0.022874,            0.004124,            0.046352,           0.0044886,           0.0044886,           0.0044886
                 189,            0.025587,           0.0040486,            0.019411,             0.63592,              0.3943,             0.39334,             0.32478,            0.019595,           0.0042272,            0.047801,           0.0044499,           0.0044499,           0.0044499
                 190,            0.022784,           0.0039491,            0.018135,             0.54671,             0.44964,             0.40357,             0.32604,            0.019025,           0.0042123,            0.046303,           0.0044114,           0.0044114,           0.0044114
                 191,            0.023086,           0.0041127,            0.019661,             0.51149,             0.48286,             0.41556,             0.33746,            0.020202,           0.0042499,            0.046012,           0.0043731,           0.0043731,           0.0043731
                 192,            0.025496,           0.0038524,            0.019746,             0.63038,             0.39114,             0.41997,             0.34148,            0.022324,           0.0043809,            0.044466,           0.0043349,           0.0043349,           0.0043349
                 193,            0.023958,           0.0039709,            0.018695,             0.59411,             0.40806,             0.40649,             0.32749,            0.020202,            0.004082,            0.044963,           0.0042969,           0.0042969,           0.0042969
                 194,            0.023146,           0.0038742,            0.018295,             0.56785,             0.43237,             0.42222,             0.34125,             0.01831,           0.0041441,            0.045357,           0.0042591,           0.0042591,           0.0042591
                 195,            0.022732,           0.0039873,            0.017964,             0.61775,              0.4048,             0.42755,             0.34332,            0.020658,           0.0040264,            0.045856,           0.0042215,           0.0042215,           0.0042215
                 196,            0.024172,            0.003798,            0.019573,             0.59287,             0.39699,             0.39623,             0.32301,            0.019478,           0.0041461,            0.049004,            0.004184,            0.004184,            0.004184
                 197,            0.022486,           0.0038903,            0.022805,             0.51494,             0.47885,             0.39638,             0.32102,            0.020537,           0.0039045,            0.047577,           0.0041468,           0.0041468,           0.0041468
                 198,            0.023405,           0.0037906,            0.018122,             0.57783,             0.41787,             0.40318,             0.32512,            0.019679,            0.004129,            0.046951,           0.0041098,           0.0041098,           0.0041098
                 199,            0.023082,           0.0039093,            0.017083,             0.61511,             0.43465,              0.4202,             0.34259,            0.019532,           0.0040301,             0.04597,            0.004073,            0.004073,            0.004073
                 200,            0.023741,           0.0040861,            0.018352,              0.6828,             0.37974,             0.41837,             0.33857,            0.019501,            0.004052,            0.045657,           0.0040364,           0.0040364,           0.0040364
                 201,            0.022966,           0.0038942,            0.017835,             0.62408,             0.39507,              0.4097,              0.3317,            0.019276,           0.0042268,            0.047392,               0.004,               0.004,               0.004
                 202,            0.024077,            0.003779,            0.018598,             0.61303,             0.39591,             0.40429,             0.31881,            0.020336,           0.0042277,            0.047338,           0.0039638,           0.0039638,           0.0039638
                 203,            0.023411,           0.0037472,            0.019561,             0.43175,             0.54145,             0.41027,              0.3334,             0.01984,           0.0042006,            0.046275,           0.0039279,           0.0039279,           0.0039279
                 204,            0.023402,           0.0038265,            0.017763,             0.60602,             0.41056,             0.39957,             0.33079,            0.019306,           0.0041011,            0.047151,           0.0038922,           0.0038922,           0.0038922
                 205,            0.022728,           0.0038424,            0.017766,             0.62666,             0.40811,             0.39947,             0.32557,            0.019846,           0.0041735,            0.046637,           0.0038567,           0.0038567,           0.0038567
                 206,            0.022593,           0.0037579,            0.016864,             0.59453,             0.40989,             0.39407,             0.32221,            0.019944,           0.0041906,            0.048336,           0.0038214,           0.0038214,           0.0038214
                 207,            0.022414,            0.003759,            0.016955,             0.63741,             0.39664,             0.40522,             0.33393,            0.019203,           0.0042516,            0.049358,           0.0037864,           0.0037864,           0.0037864
                 208,            0.022799,           0.0037679,            0.016123,             0.59116,             0.40589,             0.40312,             0.33128,             0.02005,           0.0043208,            0.049901,           0.0037517,           0.0037517,           0.0037517
                 209,            0.022591,           0.0035668,            0.016087,             0.58926,             0.40858,             0.41713,             0.34567,            0.020037,           0.0041536,            0.047259,           0.0037171,           0.0037171,           0.0037171
                 210,            0.022189,           0.0038609,            0.017403,             0.58638,             0.39922,             0.39834,              0.3282,             0.01917,           0.0039566,            0.047058,           0.0036829,           0.0036829,           0.0036829
                 211,            0.022872,           0.0037691,            0.018213,             0.61657,             0.38986,               0.408,              0.3307,            0.019668,           0.0040037,            0.046647,           0.0036489,           0.0036489,           0.0036489
                 212,            0.021928,           0.0038308,            0.016478,             0.66229,             0.37093,             0.40927,             0.34046,            0.017868,           0.0040367,            0.046808,           0.0036151,           0.0036151,           0.0036151
                 213,            0.022667,           0.0037252,            0.017709,             0.57414,             0.43312,              0.3834,             0.31845,            0.018421,           0.0044439,            0.047893,           0.0035816,           0.0035816,           0.0035816
                 214,            0.021835,           0.0037594,            0.016341,             0.59178,             0.39579,             0.38578,              0.3199,            0.019305,           0.0045219,            0.047988,           0.0035484,           0.0035484,           0.0035484
                 215,             0.02095,            0.003804,            0.016828,             0.65209,             0.38622,             0.39555,              0.3241,             0.01909,           0.0043221,            0.048638,           0.0035154,           0.0035154,           0.0035154
                 216,            0.023263,           0.0036284,            0.016564,              0.6802,             0.38925,             0.42544,             0.34489,            0.019576,           0.0041005,            0.047222,           0.0034827,           0.0034827,           0.0034827
                 217,            0.022234,            0.003535,            0.018662,             0.67216,             0.39117,             0.43145,             0.35751,            0.018866,           0.0039324,            0.047233,           0.0034503,           0.0034503,           0.0034503
                 218,            0.022058,           0.0037958,            0.016446,             0.69841,             0.38891,             0.42035,             0.34482,            0.018453,           0.0039859,            0.046584,           0.0034182,           0.0034182,           0.0034182
                 219,            0.021127,           0.0035487,            0.015737,              0.4275,             0.57904,              0.4397,             0.35728,            0.018734,           0.0040489,            0.047247,           0.0033863,           0.0033863,           0.0033863
                 220,            0.022134,           0.0038662,            0.016956,             0.43334,             0.53705,             0.41767,             0.34257,            0.018358,           0.0042347,            0.048468,           0.0033548,           0.0033548,           0.0033548
                 221,             0.02168,           0.0038323,            0.015726,             0.44505,             0.52166,             0.44432,             0.37069,            0.018593,            0.004093,            0.048511,           0.0033235,           0.0033235,           0.0033235
                 222,            0.021338,           0.0037107,            0.015586,              0.4684,             0.51243,              0.4271,             0.35388,            0.019033,            0.004273,            0.047875,           0.0032925,           0.0032925,           0.0032925
                 223,            0.022279,           0.0035967,            0.013641,             0.58378,             0.42005,             0.42086,             0.34665,            0.018626,           0.0043148,            0.047134,           0.0032618,           0.0032618,           0.0032618
                 224,            0.021806,           0.0036756,            0.013954,             0.63165,             0.40322,              0.4142,             0.34137,            0.018828,           0.0041077,            0.047817,           0.0032314,           0.0032314,           0.0032314
                 225,            0.022409,           0.0034255,            0.015279,             0.53142,             0.45888,             0.42063,             0.34839,            0.018946,           0.0041757,            0.048672,           0.0032013,           0.0032013,           0.0032013
                 226,             0.02244,           0.0036501,            0.014596,             0.62651,             0.40178,             0.41172,             0.33693,            0.018517,           0.0040833,            0.047848,           0.0031716,           0.0031716,           0.0031716
                 227,            0.020513,           0.0035958,            0.013916,             0.43829,             0.53634,             0.41543,              0.3408,            0.017718,            0.003998,            0.049503,           0.0031421,           0.0031421,           0.0031421
                 228,            0.022196,           0.0035418,            0.014453,             0.43603,             0.54189,             0.43084,             0.35774,            0.017314,            0.004197,            0.048933,            0.003113,            0.003113,            0.003113
                 229,            0.021865,           0.0038321,            0.016317,             0.42347,             0.50062,             0.41408,             0.33809,             0.01958,           0.0046654,            0.049148,           0.0030841,           0.0030841,           0.0030841
                 230,            0.022215,           0.0038686,            0.014543,             0.44727,              0.5023,             0.41293,             0.33701,            0.018905,           0.0044406,            0.047046,           0.0030556,           0.0030556,           0.0030556
                 231,            0.021838,           0.0038478,            0.015039,             0.60148,             0.39595,             0.39668,             0.32176,            0.018946,           0.0045145,            0.048583,           0.0030274,           0.0030274,           0.0030274
                 232,            0.021617,           0.0035557,            0.014398,             0.62364,             0.39107,             0.38387,             0.31174,            0.019593,           0.0044309,            0.049026,           0.0029996,           0.0029996,           0.0029996
                 233,            0.021276,           0.0036591,            0.014506,             0.59735,             0.41568,             0.39473,               0.327,            0.018237,           0.0042316,             0.04867,            0.002972,            0.002972,            0.002972
                 234,            0.022713,           0.0039499,            0.014232,             0.67536,             0.40095,             0.40423,             0.33152,            0.018739,            0.004228,             0.04787,           0.0029448,           0.0029448,           0.0029448
                 235,             0.02122,           0.0037753,            0.014172,             0.59644,             0.41733,             0.40536,             0.33595,            0.018071,            0.004083,            0.047122,           0.0029179,           0.0029179,           0.0029179
                 236,            0.021066,           0.0036572,            0.014776,             0.65567,             0.38928,             0.41108,             0.33711,            0.017786,           0.0041437,            0.047826,           0.0028914,           0.0028914,           0.0028914
                 237,             0.02135,           0.0036214,            0.014883,             0.43505,             0.53933,             0.40795,             0.33922,            0.018654,           0.0041494,            0.046924,           0.0028652,           0.0028652,           0.0028652
                 238,            0.020662,           0.0036631,             0.01358,             0.44513,             0.52145,             0.41347,              0.3443,            0.018182,           0.0041605,            0.046308,           0.0028394,           0.0028394,           0.0028394
                 239,             0.02201,           0.0036839,            0.012509,             0.65588,             0.39502,             0.41013,             0.33552,            0.018631,            0.004076,            0.047584,           0.0028139,           0.0028139,           0.0028139
                 240,            0.021822,           0.0036119,            0.013633,              0.6284,             0.41426,              0.4223,             0.35079,             0.01778,           0.0040631,            0.047448,           0.0027887,           0.0027887,           0.0027887
                 241,            0.020053,           0.0035714,            0.014035,             0.62448,              0.4066,             0.42687,              0.3546,            0.018755,           0.0040955,             0.04668,           0.0027639,           0.0027639,           0.0027639
                 242,            0.019601,           0.0033849,            0.012556,             0.67007,             0.40917,             0.43951,             0.36469,            0.017986,           0.0042042,            0.045365,           0.0027395,           0.0027395,           0.0027395
                 243,             0.02132,           0.0035384,            0.013694,             0.49394,              0.4885,             0.43019,             0.36199,            0.020583,           0.0042406,            0.047721,           0.0027154,           0.0027154,           0.0027154
                 244,             0.02064,           0.0034171,             0.01308,             0.46151,             0.51666,             0.43397,             0.35931,              0.0192,           0.0040794,            0.046523,           0.0026917,           0.0026917,           0.0026917
                 245,             0.02066,           0.0034561,             0.01219,             0.68537,              0.3823,             0.42391,             0.34358,            0.020176,           0.0040976,             0.04745,           0.0026683,           0.0026683,           0.0026683
                 246,            0.020277,           0.0035686,            0.013922,             0.54318,             0.46545,             0.42774,             0.35052,            0.018809,           0.0039749,            0.048303,           0.0026453,           0.0026453,           0.0026453
                 247,            0.021496,           0.0033915,            0.014886,             0.55061,             0.46043,             0.43176,             0.35805,              0.0184,           0.0038804,            0.048407,           0.0026227,           0.0026227,           0.0026227
                 248,            0.019347,           0.0033881,            0.013258,             0.48031,             0.45524,             0.42511,             0.35399,             0.01864,           0.0039685,            0.050749,           0.0026004,           0.0026004,           0.0026004
                 249,            0.022093,           0.0037983,            0.012521,             0.48155,             0.46839,             0.42602,             0.36343,            0.018486,           0.0040197,            0.048971,           0.0025785,           0.0025785,           0.0025785
                 250,            0.019925,           0.0034491,             0.01291,             0.44665,             0.47805,             0.41305,             0.34931,            0.017508,           0.0041332,            0.048734,            0.002557,            0.002557,            0.002557
                 251,            0.021104,           0.0035503,             0.01132,             0.42322,             0.51474,             0.41391,             0.34289,            0.019496,           0.0040543,            0.048623,           0.0025359,           0.0025359,           0.0025359
                 252,             0.02042,           0.0036592,            0.012533,             0.46472,              0.4828,             0.41249,             0.34556,            0.017551,           0.0039109,            0.049961,           0.0025151,           0.0025151,           0.0025151
                 253,            0.020494,           0.0034791,            0.011331,             0.47318,             0.46514,              0.4127,             0.34026,            0.018632,           0.0037979,            0.050406,           0.0024948,           0.0024948,           0.0024948
                 254,            0.019976,           0.0034242,            0.011773,             0.48217,             0.49584,             0.41953,             0.34937,            0.017325,           0.0037691,            0.050585,           0.0024748,           0.0024748,           0.0024748
                 255,             0.02011,           0.0036397,            0.011564,             0.49445,              0.4904,             0.43496,             0.36151,            0.017109,           0.0038106,            0.050041,           0.0024552,           0.0024552,           0.0024552
                 256,            0.019796,           0.0035307,              0.0115,             0.46337,             0.51258,             0.43023,             0.36058,            0.017234,           0.0039582,            0.049653,            0.002436,            0.002436,            0.002436
                 257,            0.020046,           0.0034614,            0.011793,             0.56406,             0.44841,             0.42455,             0.35354,            0.017465,           0.0040537,            0.048686,           0.0024172,           0.0024172,           0.0024172
                 258,            0.020593,           0.0034406,            0.012573,              0.6421,             0.40553,             0.42304,             0.35106,            0.017909,           0.0040548,            0.048655,           0.0023987,           0.0023987,           0.0023987
                 259,            0.020473,           0.0034811,            0.011704,             0.52791,             0.45689,             0.42113,             0.35372,            0.017408,           0.0039377,            0.046825,           0.0023807,           0.0023807,           0.0023807
                 260,            0.020134,           0.0033482,            0.012332,             0.53371,             0.47029,             0.43659,             0.36199,            0.017326,           0.0039971,            0.046882,           0.0023631,           0.0023631,           0.0023631
                 261,            0.019263,           0.0035504,            0.010953,             0.54628,              0.4556,             0.43244,             0.35784,            0.017184,           0.0039349,             0.04747,           0.0023458,           0.0023458,           0.0023458
                 262,            0.020219,           0.0032692,            0.011561,             0.55268,              0.4597,             0.44223,             0.36869,            0.018006,            0.003826,            0.048034,            0.002329,            0.002329,            0.002329
                 263,            0.021415,           0.0034798,            0.012893,             0.57125,             0.44272,             0.44483,             0.37106,            0.017572,           0.0037099,            0.047888,           0.0023125,           0.0023125,           0.0023125
                 264,            0.022009,           0.0034935,            0.011305,              0.5492,             0.45307,             0.44228,             0.36946,            0.018967,            0.003787,            0.047648,           0.0022965,           0.0022965,           0.0022965
                 265,            0.020839,           0.0035408,            0.012584,             0.55717,             0.44818,             0.44001,             0.36217,            0.017668,           0.0039068,            0.048095,           0.0022809,           0.0022809,           0.0022809
                 266,            0.020209,           0.0034595,            0.011157,             0.57795,             0.42877,             0.42828,             0.35529,             0.01712,           0.0039359,            0.048195,           0.0022657,           0.0022657,           0.0022657
                 267,            0.021323,           0.0035267,            0.012185,             0.57668,             0.43674,             0.42115,             0.35685,            0.018014,           0.0039306,            0.048865,           0.0022509,           0.0022509,           0.0022509
                 268,            0.019301,           0.0032803,            0.010589,             0.58372,             0.42198,             0.41677,              0.3484,             0.01825,           0.0039371,            0.050771,           0.0022365,           0.0022365,           0.0022365
                 269,            0.019035,           0.0034015,            0.011993,             0.59292,             0.41204,             0.40276,             0.33559,            0.018759,           0.0039279,            0.052568,           0.0022225,           0.0022225,           0.0022225
                 270,            0.019245,           0.0033805,            0.012117,             0.59337,             0.43041,             0.42078,             0.35623,            0.016537,           0.0038836,            0.049716,           0.0022089,           0.0022089,           0.0022089
                 271,             0.01873,           0.0033273,            0.011434,             0.58664,             0.44003,              0.4384,             0.36868,            0.017113,           0.0038797,            0.049108,           0.0021958,           0.0021958,           0.0021958
                 272,            0.020202,            0.003291,            0.010576,               0.596,             0.44436,              0.4371,             0.36432,            0.017318,           0.0039055,            0.049819,            0.002183,            0.002183,            0.002183
                 273,            0.020202,           0.0033893,            0.010592,             0.53013,             0.47287,             0.42443,             0.35514,            0.017364,           0.0038461,            0.049635,           0.0021707,           0.0021707,           0.0021707
                 274,            0.018925,           0.0032664,            0.010503,             0.47255,             0.51679,             0.42245,             0.35644,            0.017024,           0.0038267,            0.049038,           0.0021588,           0.0021588,           0.0021588
                 275,             0.01984,           0.0034328,            0.010095,             0.47924,             0.50823,             0.42931,             0.36195,            0.017274,           0.0038496,            0.048415,           0.0021473,           0.0021473,           0.0021473
                 276,            0.019358,           0.0034223,            0.011586,             0.54157,             0.46609,             0.43185,             0.36567,            0.016315,           0.0039137,             0.04791,           0.0021363,           0.0021363,           0.0021363
                 277,            0.018216,           0.0034594,           0.0098705,             0.54536,             0.46431,             0.44114,             0.37266,            0.016354,           0.0038731,            0.046841,           0.0021257,           0.0021257,           0.0021257
                 278,            0.018443,           0.0033909,           0.0094262,             0.53823,             0.45935,             0.44225,             0.37062,            0.016358,           0.0039255,            0.047179,           0.0021155,           0.0021155,           0.0021155
                 279,            0.017999,           0.0031651,            0.010447,             0.49659,             0.49674,             0.44693,             0.37884,            0.016535,           0.0038972,            0.048159,           0.0021057,           0.0021057,           0.0021057
                 280,            0.018028,           0.0032482,            0.011118,             0.49139,             0.48218,             0.43808,             0.37419,            0.016741,           0.0038743,            0.048291,           0.0020963,           0.0020963,           0.0020963
                 281,            0.018558,           0.0032436,            0.011059,             0.47313,             0.50526,             0.43732,             0.37078,            0.016534,           0.0038322,            0.047758,           0.0020874,           0.0020874,           0.0020874
                 282,            0.018608,           0.0033692,           0.0099855,             0.57075,             0.44376,             0.43126,             0.36109,            0.017141,           0.0037949,            0.047566,           0.0020789,           0.0020789,           0.0020789
                 283,            0.020065,            0.003708,            0.011197,              0.5601,             0.44186,             0.44343,             0.36703,            0.017984,            0.003797,            0.048187,           0.0020709,           0.0020709,           0.0020709
                 284,            0.019777,            0.003182,           0.0094691,             0.54326,             0.45697,             0.43585,             0.36795,            0.017162,           0.0038566,            0.049375,           0.0020632,           0.0020632,           0.0020632
                 285,            0.019186,           0.0033687,           0.0099589,             0.48218,             0.49036,             0.42715,             0.35906,            0.017422,           0.0039119,            0.047992,            0.002056,            0.002056,            0.002056
                 286,            0.019614,            0.003284,            0.010018,             0.48562,             0.49068,             0.43446,              0.3675,             0.01837,           0.0038982,            0.047378,           0.0020492,           0.0020492,           0.0020492
                 287,            0.019101,            0.003315,           0.0093931,             0.49162,             0.51982,             0.43343,             0.36674,            0.017115,           0.0039003,            0.048137,           0.0020429,           0.0020429,           0.0020429
                 288,            0.021131,            0.003346,            0.011389,             0.52215,             0.48094,              0.4402,             0.36581,            0.018005,           0.0038883,            0.047875,            0.002037,            0.002037,            0.002037
                 289,            0.020975,           0.0031463,            0.010704,             0.56983,              0.4576,             0.43423,             0.36428,            0.017435,           0.0038065,            0.048056,           0.0020315,           0.0020315,           0.0020315
                 290,            0.018476,           0.0032544,           0.0098747,             0.58018,             0.45001,             0.44015,             0.37092,            0.018733,           0.0039099,            0.048309,           0.0020265,           0.0020265,           0.0020265
                 291,            0.020535,           0.0032725,            0.011001,             0.58604,             0.44922,             0.44259,             0.37556,            0.017462,           0.0038939,            0.048072,           0.0020219,           0.0020219,           0.0020219
                 292,            0.019201,           0.0033981,           0.0096691,             0.54827,             0.45142,              0.4362,             0.36813,            0.016919,           0.0038978,            0.047952,           0.0020178,           0.0020178,           0.0020178
                 293,            0.020087,           0.0030464,            0.010585,              0.5353,               0.474,             0.43745,              0.3669,            0.016753,           0.0039928,            0.047382,            0.002014,            0.002014,            0.002014
                 294,            0.018524,            0.003301,            0.010368,             0.52431,             0.44912,             0.43099,             0.35985,            0.016583,           0.0040237,            0.049212,           0.0020107,           0.0020107,           0.0020107
                 295,            0.018434,           0.0033811,            0.009835,             0.48753,             0.45362,             0.42976,             0.36026,            0.016456,           0.0039451,            0.049833,           0.0020079,           0.0020079,           0.0020079
                 296,            0.018037,           0.0032635,            0.010478,             0.57944,              0.4287,             0.43449,             0.37059,            0.015909,           0.0037797,            0.050255,           0.0020055,           0.0020055,           0.0020055
                 297,             0.01962,           0.0033197,             0.01018,             0.59278,             0.40894,             0.44029,             0.37362,             0.01696,           0.0037215,            0.051482,           0.0020035,           0.0020035,           0.0020035
                 298,            0.019685,           0.0031461,           0.0096209,             0.45129,             0.54059,             0.44369,             0.37028,            0.017714,           0.0036983,            0.051748,            0.002002,            0.002002,            0.002002
                 299,            0.019265,           0.0032597,            0.010617,             0.55131,             0.45445,             0.44359,             0.37207,             0.01778,           0.0037575,             0.05031,           0.0020009,           0.0020009,           0.0020009
